217081;206236;Брянск Сталелитейная;Столбы;53.320124;34.248998;55.328742812;37.82100529;384;;;21089.700000;5.858250 hours;382153.800000;26669.200000;7.408111 hours;473359.000000
217081;120762;Брянск Сталелитейная;Электросталь;53.320124;34.248998;55.747074;38.4115;471;;;24676.300000;6.854528 hours;469497.000000;30959.200000;8.599778 hours;490908.900000
217081;140302;Брянск Сталелитейная;Курск;53.320124;34.248998;51.765435;36.131845;273;;;17043.400000;4.734278 hours;297536.800000;19497.200000;5.415889 hours;292302.500000
217081;507;Брянск Сталелитейная;Коледино;53.320124;34.248998;55.38614;37.583393;369;;;20509.400000;5.697056 hours;367734.300000;26199.700000;7.277694 hours;468139.200000
217081;117442;Брянск Сталелитейная;Калуга;53.320124;34.248998;54.483186;36.218078;244;;;13359.200000;3.710889 hours;242308.100000;16141.400000;4.483722 hours;255586.100000
210515;207743;Вёшки;Пушкино;55.918678542;37.562207434;55.996703739;37.883953939;31;;;1737.800000;0.482722 hours;31615.000000;1865.900000;0.518306 hours;31685.000000
210515;206348;Вёшки;Алексин;55.918678542;37.562207434;54.437235;37.464906;185;;;8595.600000;2.387667 hours;185915.600000;9257.600000;2.571556 hours;186153.600000
210515;206968;Вёшки;Новосёлки;55.918678542;37.562207434;55.125659;37.556262;104;;;4919.100000;1.366417 hours;104068.700000;5537.300000;1.538139 hours;104220.500000
210515;207404;Вёшки;Ярославль;55.918678542;37.562207434;57.662651;39.78925;278;;;14960.800000;4.155778 hours;270266.500000;19745.500000;5.484861 hours;271070.500000
210515;117456;Вёшки;Тверь;55.918678542;37.562207434;56.825157;35.87904;170;;;7405.800000;2.057167 hours;170443.200000;9018.900000;2.505250 hours;170336.600000
210515;206236;Вёшки;Столбы;55.918678542;37.562207434;55.328742812;37.82100529;89;;;4481.500000;1.244861 hours;89544.000000;5233.700000;1.453806 hours;87296.300000
210515;203631;Вёшки;Вологда;55.918678542;37.562207434;59.234185;39.923862;467;;;25394.700000;7.054083 hours;459626.900000;33823.600000;9.395444 hours;469111.000000
210515;117986;Вёшки;Казань;55.918678542;37.562207434;55.848147;48.843685;829;;;41939.200000;11.649778 hours;875919.300000;45127.900000;12.535528 hours;883683.200000
